A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Working hours and XR how fast charging time will show as long as everything is ok.|10 Dec 2018 21:18|||['https://ae01.alicdn.com/kf/UTB8axx7mbPJXKJkSafSq6yqUXXa9.jpg', 'https://ae01.alicdn.com/kf/UTB848ZxE5aMiuJk43PTq6ySmXXau.jpg', 'https://ae01.alicdn.com/kf/UTB87RNtFMQydeJk43PUq6AyQpXa6.jpg']
D***v|RU|width:20%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Doesn’t work with Apple Watch Series 4, 3. Tested two, unfortunately for me it is not working.|23 Oct 2018 05:01|||[]
A***n|KZ|width:60%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Order for Samsung S8, come on iPhone|27 Oct 2018 06:06|||[]
A***i|TR|width:20%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|The Apple Watch charger is very slow, yet it can be continuously connected and connected ... 4 hours of time spent on a single charge and this is very bad|01 Nov 2018 15:41|||[]
AliExpress Shopper|SG|width:60%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|The charging is not as fast as I have expected.|25 Nov 2018 00:55|||[]
K***c|DE|width:20%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|iPhone is charging without problem but Apple Watch is not chargning at all or only for 10 sec then stops.|07 Nov 2018 14:36|||[]
V***Y|NL|width:40%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Iwatch4 cannot be charged even after reset|30 Nov 2018 05:04|||[]
AliExpress Shopper|ES|width:40%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|It Has been a long time coming|30 Nov 2018 04:17|||[]
G***r|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 07:06|||['https://ae01.alicdn.com/kf/UTB8njwAFVfFXKJk43Otq6xIPFXa0.jpg', 'https://ae01.alicdn.com/kf/UTB8zRORmdnJXKJkSaiyq6AhwXXar.jpg']
V***z|VN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|G|10 Dec 2018 23:54|The apple watch is very hot when charging. Not good.|12 Dec 2018 16:21|[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 01:26|||[]
Z***z|PK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 12:52|||[]
L***A|MX|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 08:51|||[]
L***c|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 03:38|||[]
R***e|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 08:50|||[]
S***e|MX|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 18:36|||[]
M***v|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 17:37|||[]
H***h|SA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 07:12|||[]
M***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 04:33|||[]
C***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 12:20|||[]
AliExpress Shopper|EE|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||13 Dec 2018 01:22|||[]
H***h|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 09:26|||[]
E***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 22:55|||[]
R***n|LB|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 23:20|||[]
M***i|CH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 16:03|||[]
O***i|JP|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 03:53|||[]
N***s|CY|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 23:44|||[]
T***a|NZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 13:44|||[]
AliExpress Shopper|CZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 22:00|||[]
S***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 11:39|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 17:28|||[]
L***d|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 03:32|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 22:09|||[]
W***r|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 16:33|||[]
K***e|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 20:06|||[]
AliExpress Shopper|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 15:43|||[]
A***y|SA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 00:03|||[]
AliExpress Shopper|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 23:28|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 21:31|||[]
G***s|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 18:32|||[]
AliExpress Shopper|LK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 21:14|||[]
E***r|KZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 05:18|||[]
D***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 17:14|||[]
E***a|EE|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 22:34|||[]
AliExpress Shopper|RS|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 09:50|||[]
T***j|NL|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 09:49|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 21:51|Watch charges, but with the phone for a long time. Probably not enough power.|01 Dec 2018 00:36|['https://ae01.alicdn.com/kf/UTB8xIwElJnJXKJkSaiyq6AhwXXaw.jpg', 'https://ae01.alicdn.com/kf/UTB8TK.KlFPJXKJkSahVq6xyzFXaq.jpg', 'https://ae01.alicdn.com/kf/UTB84pSTFFfFXKJk43Otq6xIPFXaz.jpg', 'https://ae01.alicdn.com/kf/UTB8eEZQlKvJXKJkSajhq6A7aFXaH.jpg', 'https://ae01.alicdn.com/kf/UTB80EKNFODEXKJk43Oqq6Az3XXaM.jpg']
F***k|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 10:09|||[]
R***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 10:56|||[]
H***n|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 07:01|||[]
W***a|DO|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 15:20|||[]
AliExpress Shopper|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 16:40|||[]
A***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 14:53|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 23:34|||[]
P***n|IT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 03:33|||[]
N***l|PT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||12 Dec 2018 07:39|||[]
F***a|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 12:10|||['https://ae01.alicdn.com/kf/UTB80sXPmXPJXKJkSahVq6xyzFXaK.jpg', 'https://ae01.alicdn.com/kf/UTB8TNZhE5aMiuJk43PTq6ySmXXa3.jpg']
O***n|CZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 08:54|||['https://ae01.alicdn.com/kf/UTB8V6tYl3nJXKJkSaelq6xUzXXaZ.jpg', 'https://ae01.alicdn.com/kf/UTB8zYXZl_zIXKJkSafVq6yWgXXaZ.jpg', 'https://ae01.alicdn.com/kf/UTB8qj64FFfFXKJk43Otq6xIPFXaa.jpg']
P***a|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 11:22|||['https://ae01.alicdn.com/kf/UTB8IsyRlVfJXKJkSamHq6zLyVXau.jpg']
AliExpress Shopper|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 09:02|||['https://ae01.alicdn.com/kf/UTB8Zdq8lSbIXKJkSaefq6yasXXa9.jpg', 'https://ae01.alicdn.com/kf/UTB8ofjgFdoSdeJk43Owq6ya4XXaW.jpg']
V***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 11:30|||['https://ae01.alicdn.com/kf/UTB8a9fJlFPJXKJkSahVq6xyzFXau.jpg']
S***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 00:29|||['https://ae01.alicdn.com/kf/UTB8PkjnFgQydeJk43PUq6AyQpXa9.jpg']
AliExpress Shopper|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 08:28|||['https://ae01.alicdn.com/kf/UTB8v74SFFfFXKJk43Otq6xIPFXaG.jpg', 'https://ae01.alicdn.com/kf/UTB86RnClSbIXKJkSaefq6yasXXas.jpg']
J***o|PT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 14:56|||['https://ae01.alicdn.com/kf/UTB8nAHClHnJXKJkSahGq6xhzFXaf.jpg']
S***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 22:57|Very handy device!|01 Dec 2018 11:44|['https://ae01.alicdn.com/kf/UTB8o6INFgQydeJk43PUq6AyQpXaS.jpg']
M***s|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 04:29|||['https://ae01.alicdn.com/kf/UTB8xrO5lT_IXKJkSalUq6yBzVXa1.jpg']
P***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 10:39|||['https://ae01.alicdn.com/kf/UTB8ZW22FGrFXKJk43Ovq6ybnpXaw.jpg']
D***i|BE|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 01:11|||['https://ae01.alicdn.com/kf/UTB8swzqFlahduJk43Jaq6zM8FXaT.jpg']
P***z|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||23 Oct 2018 15:54|||['https://ae01.alicdn.com/kf/UTB8Tuv7kgnJXKJkSaelq6xUzXXae.jpg']
E***g|TH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 21:57|||['https://ae01.alicdn.com/kf/UTB8QzmElHnJXKJkSahGq6xhzFXak.jpg']
G***n|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 15:01|Unit arrived beaten and amaçado|11 Dec 2018 04:30|[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 19:31|IPhone charging, and watch the first series are not charged.|09 Dec 2018 04:22|[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 00:43|Apple Watch зарядается, gear S3 no, the Office for phones also works, Cable Lightning|07 Dec 2018 06:59|[]
S***i|TH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 01:08|Some issue about stop charging spontaneously. But when start and not touch anything it ll fine.|09 Dec 2018 04:57|[]
E***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 05:00|||[]
M***e|PK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 01:17|||[]
A***k|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 00:19|||[]
AliExpress Shopper|NL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 05:35|||[]
S***n|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 13:42|||[]
AliExpress Shopper|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 21:44|||[]
AliExpress Shopper|KR|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 18:48|||[]
G***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 06:48|||[]
R***k|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 11:09|||[]
Z***y|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 12:26|||[]
D***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 21:45|||[]
D***i|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 23:11|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 01:57|||[]
AliExpress Shopper|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 13:50|||[]
J***z|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 18:59|||[]
B***y|IL|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 03:26|||[]
H***n|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 21:16|||[]
G***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 10:55|||[]
G***a|LK|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 10:10|||[]
B***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 10:49|||[]
M***m|KH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 00:45|||[]
D***h|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 11:10|||[]
F***v|BG|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 00:04|||[]
A***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 04:01|||[]
A***h|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 21:57|||[]
C***a|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 17:13|||[]
S***a|CZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 11:07|||[]
M***k|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||23 Nov 2018 01:16|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 06:04|||[]
J***z|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 11:29|||[]
AliExpress Shopper|AU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||22 Nov 2018 01:15|||[]
L***a|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 03:47|||[]
I***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 22:39|||[]
P***t|TH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||20 Nov 2018 21:19|||[]
G***m|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 04:27|||[]
A***f|BH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 04:06|||[]
R***a|ID|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 22:01|||[]
Y***g|MM|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 17:25|||[]
V***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 06:07|||[]
C***a|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 13:11|||[]
P***k|CZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 23:47|||[]
P***n|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 20:39|||[]
V***h|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 00:08|||[]
E***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 02:07|||[]
E***o|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 23:50|||[]
S***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 05:42|||[]
I***c|CH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 05:12|||[]
B***v|KZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 21:32|||[]
V***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 10:07|||[]
R***a|IT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 06:18|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 01:08|||[]
K***a|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 06:44|||[]
G***r|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 18:46|||[]
AliExpress Shopper|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 21:39|||[]
F***r|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 00:01|||[]
AliExpress Shopper|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 23:25|||[]
J***v|UZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 02:37|||[]
G***m|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 00:55|||[]
F***o|CA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 23:31|||[]
C***s|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 05:27|||[]
D***y|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 15:08|||[]
M***a|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 08:15|||[]
T***o|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 03:21|||[]
V***n|CZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 00:47|||[]
R***t|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 15:44|||[]
V***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 12:00|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 22:24|||[]
M***h|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 10:14|||[]
S***n|TH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 01:00|||[]
E***t|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 10:13|||[]
H***m|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 18:27|||[]
E***a|RO|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 02:34|||[]
R***r|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 08:47|||[]
A***k|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 11:33|||[]
H***n|NL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 02:09|||[]
D***k|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 07:54|||[]
AliExpress Shopper|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 01:50|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 02:34|||[]
I***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 05:24|||[]
C***e|FR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 08:16|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: China Post Registered Air Mail||03 Dec 2018 23:15|||[]
E***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 00:39|Very cool thing AND you're|01 Dec 2018 00:39|[]
B***v|BG|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 10:49|Super|01 Dec 2018 02:06|[]
A***o|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 00:17|||[]
A***i|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 19:01|||[]
A***.|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 13:13|||[]
AliExpress Shopper|NL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 04:05|||[]
M***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 09:55|||[]
H***m|KR|width:100%|Plug Type: WHITE|Logistics: Seller's Shipping Method||25 Nov 2018 01:10|||[]
K***r|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 03:18|||[]
C***r|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 01:54|||[]
J***s|CO|width:100%|Plug Type: WHITE|Logistics: Singapore Post||25 Nov 2018 06:11|||[]
M***l|MV|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Dec 2018 02:05|||[]
A***h|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||16 Nov 2018 10:15|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 00:00|||[]
O***T|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 09:35|Looks like charging but NOT CHARGE IWATCH 4 AND IPHONE SX MAX !!!!!!!!!!|04 Dec 2018 05:27|[]
U***h|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 07:53|||[]
M***n|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 22:45|||[]
AliExpress Shopper|CA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 13:34|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 00:53|||[]
J***o|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 03:35|||[]
M***a|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||15 Nov 2018 04:20|||[]
AliExpress Shopper|NL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 07:02|||[]
I***k|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 09:13|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 02:33|||[]
AliExpress Shopper|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 05:44|||[]
R***a|FR|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 15:28|||[]
O***t|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 01:11|So so good|24 Nov 2018 01:13|[]
I***K|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 09:11|||[]
P***m|TH|width:80%|Plug Type: WHITE|Logistics: Singapore Post||06 Dec 2018 02:57|||[]
R***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 09:48|||[]
Y***.|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 06:21|||[]
I***n|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||14 Nov 2018 13:32|||[]
M***n|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 11:25|||[]
E***n|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 10:49|||[]
K***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 05:09|Good|29 Nov 2018 20:22|[]
AliExpress Shopper|OM|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 21:15|||[]
AliExpress Shopper|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 14:08|||[]
M***m|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 02:57|||[]
G***s|LV|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 03:25|||[]
AliExpress Shopper|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 11:05|||[]
V***v|UZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 06:34|||[]
A***N|RU|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 00:37|||[]
N***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 00:51|||[]
A***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Dec 2018 09:25|||[]
I***h|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 08:57|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 10:54|||[]
D***n|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||25 Nov 2018 21:33|||[]
B***i|SA|width:100%|Plug Type: WHITE|Logistics: Aliexpress Direct||06 Dec 2018 07:16|||[]
