V***g|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Joystick come in good condition, but the packaging was wrinkled. If you do not understand how to connect it to your phone: on YouTube is prompt. Product content)|12 Dec 2018 04:52|||['https://ae01.alicdn.com/kf/UTB8Yr3yFVfFXKJk43Otq6xIPFXax.jpg', 'https://ae01.alicdn.com/kf/UTB8TxOgFRahduJk43Jaq6zM8FXak.jpg', 'https://ae01.alicdn.com/kf/UTB8tSKQmgnJXKJkSaelq6xUzXXa0.jpg', 'https://ae01.alicdn.com/kf/UTB8ZSGRmmbIXKJkSaefq6yasXXaJ.jpg', 'https://ae01.alicdn.com/kf/UTB8ITxjFiaMiuJk43PTq6ySmXXac.jpg']
V***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|OK|10 Aug 2018 05:52|||[]
I***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Very fast shipping|17 Oct 2018 00:28|||[]
D***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: CDEK|It works fine.|24 Oct 2018 02:39|||[]
A***n|RU|width:100%|Color: black|Ships From: China Logistics: Posti Finland|законектился bank with box|10 Jul 2018 11:09|||[]
AliExpress Shopper|US|width:100%|Color: white add Receiver|Ships From: China Logistics: J-NET|Very good|13 Nov 2018 06:27|||[]
S***a|RU|width:100%|Color: black add Holder|Ships From: China Logistics: CDEK|отличная штука|10 Nov 2018 08:21|||[]
P***o|CL|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Perfect thanks|25 Sep 2018 04:26|I can't play fortnite already required download an app paid|28 Oct 2018 18:01|[]
J***k|KR|width:80%|Color: black 3 together|Ships From: China Logistics: Singapore Post|i like it|27 Nov 2018 15:02|||[]
V***o|UA|width:100%|Color: black|Ships From: China Logistics: 139 ECONOMIC Package|all good|15 Nov 2018 05:19|||[]
S***a|IT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|ok|05 Dec 2018 07:36|||[]
N***n|US|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Good!|17 Sep 2018 12:11|||[]
K***m|TH|width:100%|Color: black 3 together|Ships From: China Logistics: DHL|wholesale lot of|04 Jul 2018 00:05|||[]
Z***v|BG|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL|Ok|15 Oct 2018 00:39|||[]
D***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: CDEK|Works.|26 Aug 2018 01:41|||[]
G***s|CL|width:100%|Color: black add Receiver|Ships From: China Logistics: TNT|Buenisimo|01 Aug 2018 07:46|||[]
O***a|CZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|All ok|15 Oct 2018 10:11|||[]
A***o|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package|OK !|22 Sep 2018 04:37|||[]
S***s|BE|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|ok!|18 Oct 2018 08:08|||[]
E***n|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|All fine, you can take|07 Oct 2018 08:47|||[]
O***O|IT|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL|It's all ok..|10 Jul 2018 06:37|||[]
R***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|Good seller all super|13 Sep 2018 13:08|||[]
A***V|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|Good|15 Sep 2018 07:54|||[]
S***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Cool game pad))|15 Aug 2018 09:50|||[]
A***v|RU|width:100%|Color: black|Ships From: China Logistics: AliExpress Standard Shipping|Works|11 Sep 2018 21:03|Works|12 Sep 2018 04:35|[]
V***k|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package|I recommend the seller|19 Aug 2018 06:02|||[]
A***a|UA|width:100%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce|Works|09 Nov 2018 21:15|||[]
Y***o|JP|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|very fast!|10 Nov 2018 06:17|||[]
D***v|KZ|width:80%|Color: black|Ships From: China Logistics: 139 ECONOMIC Package|Shipping to door courier.|13 Nov 2018 09:57|||[]
M***A|US|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL|All well.|21 Nov 2018 09:28|||[]
R***R|MT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|good one for gaming!|07 Nov 2018 02:11|||[]
AliExpress Shopper|AZ|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL|Thanks!|31 Oct 2018 05:31|||[]
R***r|UA|width:100%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce|Xing zadovolenny.|10 Sep 2018 15:53|Pratsyuє good.|01 Dec 2018 02:55|[]
J***a|CO|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Excellent|25 Oct 2018 06:46|||[]
P***a|RU|width:100%|Color: white add Holder|Ships From: China Logistics: CDEK|Working.|11 Sep 2018 17:13|||[]
M***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|All good|29 Aug 2018 08:22|||[]
G***k|SA|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|Lovely beautiful lovely Thank Thank Thank|25 Sep 2018 04:09|||[]
A***m|MV|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|thanke you|25 Oct 2018 08:41|||[]
R***b|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Product content|30 Jul 2018 03:54|||[]
AliExpress Shopper|RU|width:80%|Color: black 3 together|Ships From: China Logistics: CDEK|Блямь|28 Aug 2018 10:53|||[]
F***t|FR|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|cool|25 Oct 2018 02:41|||[]
V***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET|ok|26 Sep 2018 03:15|||[]
T***t|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET|Dostaka|15 Aug 2018 15:06|||[]
E***n|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|Standards|02 Sep 2018 22:36|||[]
E***a|SK|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|ok|12 Sep 2018 08:53|||[]
G***g|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket|Satisfied all fine|28 Aug 2018 09:27|Working perfectly|28 Aug 2018 09:28|[]
AliExpress Shopper|IN|width:100%|Color: black|Ships From: China Logistics: GATI|good but ...it wat too late|03 Oct 2018 04:25|missing adjustable pad|03 Oct 2018 04:55|[]
K***n|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET|Product super|06 Aug 2018 08:44|||[]
J***e|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|muy bien|11 Nov 2018 12:04|||[]
A***o|US|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Все супер!|11 Nov 2018 03:35|||[]
D***V|KZ|width:100%|Color: black|Ships From: China Logistics: PostNL|Come ahead of time|18 Aug 2018 09:36|||[]
AliExpress Shopper|BY|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package|Работает нареканий нет.|10 Nov 2018 10:19|||[]
D***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Happy 100%|13 Nov 2018 10:19|||[]
B***r|RU|width:80%|Color: black add Receiver|Ships From: China Logistics: ePacket|The 4 of 5 (|22 Sep 2018 04:15|Good!!!!!! ^ 99 Thank you for quality products|22 Sep 2018 10:14|[]
R***e|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Cool|14 Sep 2018 03:08|||[]
R***h|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Cool|26 Oct 2018 11:42|||[]
A***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Is the tower.|06 Nov 2018 12:32|||[]
V***o|RU|width:20%|Color: black add Receiver|Ships From: China Logistics: ePacket|Welcome! It 'S just some crap. The mouse-connected, and game joystick-no. Half-day "Dancing With tambourines" AND nothing Na other джойстиках .. such as MOCUTE 50 \ No problem. But with this \ A travesty. Any Android or laptop, with him not want to play. Writing is connected, but the game or displayed.|10 Dec 2018 17:56|||['https://ae01.alicdn.com/kf/UTB8m0x1mf2JXKJkSanrq6y3lVXa0.jpg', 'https://ae01.alicdn.com/kf/UTB8yBXlFMQydeJk43PUq6AyQpXas.jpg', 'https://ae01.alicdn.com/kf/UTB8fYrIF4HEXKJk43Jeq6yeeXXak.jpg']
M***o|UA|width:60%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce|Custom made 10.11, came in 07.12. The package was not particularly suitable view-all dirty, and the box was dented/torn and open. The gamepad is not made very efficiently, still shaky and dirty arrived. The phone by bluetooth connected quickly, while switched only two modes for some reason. Your laptop is connected via yusb, without driver respectively to work in any case will not. Quite passable sits in his hand, due to the rubber slide should not, the joysticks are comfortable. Fully test failed, later will add a review|09 Dec 2018 00:31|||['https://ae01.alicdn.com/kf/UTB8cFsuFwQydeJk43PUq6AyQpXaq.jpg', 'https://ae01.alicdn.com/kf/UTB8u8kQlYnJXKJkSahGq6xhzFXah.jpg', 'https://ae01.alicdn.com/kf/UTB8_uE8l1vJXKJkSajhq6A7aFXaM.jpg', 'https://ae01.alicdn.com/kf/UTB8k1I8l1vJXKJkSajhq6A7aFXaP.jpg']
A***A|FR|width:40%|Color: black 3 together|Ships From: China Logistics: ePacket|Product description, it's safe and sound. Gamepad seamlessly connects to the phone but, for some reason doesn't work as joystick games, of the keys phone working volume and start, stop, mouse not included. Watched many reviews, instructions перелопатил but never managed to get the desired result. According to the feedback from all works, perhaps I did something wrong.|10 Dec 2018 22:09|||[]
J***v|KG|width:60%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Goods received. Will be brief. Gamepad took on Android set-top box. Snap жестик to console easy but the work of buttons in any action does not work. Item I not satisfied.|10 Oct 2018 00:49|Claims have not.|10 Oct 2018 00:59|['https://ae01.alicdn.com/kf/UTB8YSLOjFPJXKJkSahVq6xyzFXad.jpg', 'https://ae01.alicdn.com/kf/UTB8ssLKjMnJXKJkSaelq6xUzXXa7.jpg', 'https://ae01.alicdn.com/kf/UTB81m_LjSbIXKJkSaefq6yasXXa0.jpg', 'https://ae01.alicdn.com/kf/UTB8utIXDwQydeJk43PUq6AyQpXax.jpg']
A***v|RU|width:60%|Color: black|Ships From: China Logistics: Posti Finland|i sent the seller is not requested. on t3 as requested model and photo. x3 sent it, in this as photo|09 Jul 2018 08:28|||['https://ae01.alicdn.com/kf/UTB8D5MPARahduJk43Jaq6zM8FXau.jpg', 'https://ae01.alicdn.com/kf/UTB8trCcg22JXKJkSanrq6y3lVXa5.jpg']
F***f|RU|width:20%|Color: black|Ships From: China Logistics: ePacket|Gamepad connects to your phone (iPhone) and to smartboks (MI Box 3), but not functioning as it should. works only volume switch. short Sucks!!!! do not take this product!|23 Nov 2018 05:29|||['https://ae01.alicdn.com/kf/UTB8xR5NFpfFXKJk43Otq6xIPFXai.jpg', 'https://ae01.alicdn.com/kf/UTB81hgXlD_IXKJkSalUq6yBzVXaI.jpg', 'https://ae01.alicdn.com/kf/UTB82eOJFqrFXKJk43Ovq6ybnpXan.jpg', 'https://ae01.alicdn.com/kf/UTB8quSJFqrFXKJk43Ovq6ybnpXa2.jpg']
K***v|RU|width:40%|Color: black add Receiver|Ships From: China Logistics: J-NET|shabby тлвар come, not the крестовиной (it is open, miss constant on it clicks) and does not work with smart tvs game this копьютерами/ноутами. is also mobile working correctly, does not appear at a set of keyboard connected while измятой come into the wild and box.-positive of shipping service, directly into the parcel delivered J-NET hands. russia post no.|05 Jul 2018 06:24|||['https://ae01.alicdn.com/kf/UTB8.p8gBarFXKJk43Ovq6ybnpXaw.jpg', 'https://ae01.alicdn.com/kf/UTB8gIojgSbIXKJkSaefq6yasXXaZ.jpg', 'https://ae01.alicdn.com/kf/UTB86d89AiaMiuJk43PTq6ySmXXa8.jpg', 'https://ae01.alicdn.com/kf/UTB8esImgHPJXKJkSafSq6yqUXXaR.jpg']
H***h|TR|width:20%|Color: black 3 together|Ships From: China Logistics: PostNL|Dose not supporting ios (iphone) mobile. I don’t like it i[]m|28 Nov 2018 00:12|||['https://ae01.alicdn.com/kf/UTB82DSNlJnJXKJkSaiyq6AhwXXa6.jpg', 'https://ae01.alicdn.com/kf/UTB8SUyTlFPJXKJkSahVq6xyzFXaF.jpg']
O***y|RU|width:40%|Color: black|Ships From: China Logistics: ePacket|Parcel arrived relatively quickly. (25 days) can check and the do not. A TV set-top box go longer.-) good quality! AND important- There is no support for phone and port for yusbi!!! Открое dispute!|29 Oct 2018 00:23|Open dispute not укомплектности. Such as time passed, and solutions from Aliekspress No. Seller insists that sent fully all. The whole package came and holder for phone and yusb receiver was not in the package. Sad.|04 Nov 2018 17:26|['https://ae01.alicdn.com/kf/UTB8WFLGkD_IXKJkSalUq6yBzVXaq.jpg', 'https://ae01.alicdn.com/kf/UTB8RjfBkwnJXKJkSaelq6xUzXXaF.jpg']
R***v|RU|width:60%|Color: black 3 together|Ships From: China Logistics: ePacket|Could not connect|07 Dec 2018 23:34|||['https://ae01.alicdn.com/kf/UTB83TAJlVfJXKJkSamHq6zLyVXaX.jpg']
I***i|RU|width:20%|Color: black add Receiver|Ships From: China Logistics: ePacket|Game Pad is good, but very cheap plastic working bad buttons лагают, generally works on PC via ass, the console is not tried to play. at least for $500 I got candy wrapper.|29 Nov 2018 07:30|||['https://ae01.alicdn.com/kf/UTB8A_LFlFPJXKJkSahVq6xyzFXa3.jpg']
G***r|KR|width:40%|Color: white 3 together|Ships From: China Logistics: ePacket|Order Process manufacturers accidentally product shipping is later Jim|12 Dec 2018 18:13|||[]
S***i|NL|width:20%|Color: black add Holder|Ships From: China Logistics: AliExpress Standard Shipping|It does not work with iOS devices I tested it with IOS 12 and 12.0.1 he works called with Android devices with buy beware!!! It lasted very long for that I me money back got thanks to Ali Express. I play fortnite just touch screen on iPhone 8 plus.|24 Oct 2018 07:19|||['https://ae01.alicdn.com/kf/UTB8q6KcEqrFXKJk43Ovq6ybnpXae.jpg']
D***a|RU|width:20%|Color: black|Ships From: China Logistics: ePacket|The Seller is very tricky, sent me the wrong item, or rather not wireless in the description|07 Dec 2018 10:42|The Product does not match the description.|08 Dec 2018 21:16|[]
F***e|RU|width:20%|Color: black add Receiver|Ships From: China Logistics: CDEK|Do not buy this item! I came to stick broken (photo), as a result of a dispute not returned! Do not recommend to buy this product, look for another.|05 Sep 2018 00:55|Again insist not to contact with the seller!!! Thing is not free and not working!!! When the dispute did not return the money, although provided all the evidence!!! Not very reliable seller!!! Very disappointed!!!|15 Sep 2018 00:58|['https://ae01.alicdn.com/kf/UTB8Q2k8CtoSdeJk43Owq6ya4XXaZ.jpg', 'https://ae01.alicdn.com/kf/UTB8zE_TDarFXKJk43Ovq6ybnpXad.jpg']
J***o|US|width:60%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Very difficult to set up has instructions not t like|28 Nov 2018 02:16|||[]
M***o|RU|width:60%|Color: black add Holder|Ships From: China Logistics: J-NET|THE iPhone not cling without джейла, Android not tried.|17 Nov 2018 03:50|||[]
A***v|RU|width:60%|Color: black add Holder|Ships From: China Logistics: ePacket|Not very convenient to play. The angle at which you can install the phone is insufficient for comfortable play. T. E. Ensure that phone and stick in one plane-will not work. Plus me not with the large hands stick keep inconvenient, a small it. Play the course will, but not too comfortable.|06 Dec 2018 01:07|||[]
R***t|RU|width:60%|Color: black add Holder|Ships From: China Logistics: J-NET|Goods not in the game does not work that is not connect better not to take it|19 Nov 2018 05:12|||[]
G***i|UA|width:60%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce|Работаэти ale неможу грати iгри Mene Xiami redmi Note 5 ale in iграх not всi function rabotayut|23 Nov 2018 11:00|||[]
V***k|RU|width:20%|Color: black 3 together|Ships From: China Logistics: J-NET|Arrived gamepad, box like assholes, Left stick not worked, or rather the уводил cursor left. opened, it turned out that board where both stick exactly half burst. A dispute, posted a video, photo damage. Seller until recently did not want to return money, refused and resisted joined aliexpress money back in full. Do not take anything from this seller, he does not care about packaging, the word-at all. He does not care what state will arrive you product, main sell.|08 Dec 2018 10:11|||[]
R***r|RU|width:60%|Color: black 3 together|Ships From: China Logistics: J-NET|looks very good. подключился to computer. but!!! Mi6. :( not connected to|26 Jun 2018 09:41|||[]
J***n|NL|width:60%|Color: black add Receiver|Ships From: China Logistics: AliExpress Standard Shipping|I have this gamepad bought to on my Android TV box Commodore 64 games to play with a Commodore emulator c64.emu. It looks like or the gamepad only works well as the android Commodore emulator on icade mode condition. Curiously is that the gamepad than initially working well, but after just minutes works suddenly fire not more, and then I can also do exercise more. Changing the joystick ports in the emulator doesn't work. This I have tried. Maybe know my Chinese friends a solution, so I produce them 5 star review can give. Thanks.|18 Oct 2018 08:09|||[]
E***n|RU|width:60%|Color: black 3 together|Ships From: China Logistics: J-NET|The joystick is beautiful and a but apparently my hands are growing out of the place or stick broken, since it can not connect to the phone. If someone is faced with such help please.|08 Nov 2018 08:07|||[]
A***z|UA|width:20%|Color: white 3 together|Ships From: China Logistics: DHL e-commerce|Wrong color, order white|25 Sep 2018 03:47|||['https://ae01.alicdn.com/kf/UTB8QYNpjtnJXKJkSaiyq6AhwXXaL.jpg']
B***o|DE|width:20%|Color: black add Receiver|Ships From: China Logistics: ePacket|The Instructions do not. After 4 Hours I have now finally Shop. The Seller or the Manufacturer must the proper guidance enclose|10 Dec 2018 05:04|||[]
M***t|FR|width:20%|Color: black add Receiver|Ships From: China Logistics: AliExpress Standard Shipping|Works on PC, but recognized as a PS3 Controller so with keys non adapter has a pc games ....|10 Dec 2018 13:43|||[]
S***n|RU|width:60%|Color: black add Receiver|Ships From: China Logistics: J-NET|It is not clear how to connect. Manual links do not work. Box wrinkled. External 5 +|26 Jul 2018 07:01|||[]
N***v|RU|width:60%|Color: black 3 together|Ships From: China Logistics: J-NET|Жесткие курки , доставили за месяц , R и L нажимаются только посередине .|25 Jun 2018 04:29|||[]
P***k|UA|width:20%|Color: black|Ships From: China Logistics: 139 ECONOMIC Package|Ordered two joysticks. One is normal. The other holds charge battery for about 10-15 minutes. A dispute. Demanded money for defective goods. Connected and the Alik for dispute resolution. Threw me, in general. Please send the video proof breakage. Interesting… how it should look like, if they have a limit video proof limitedly in MB?!? It I had to take a video charging device which took to 1-2 hours of time and then video in order, that lasts for 10-15 minutes?!? Insanity full. Threw me, in general. I Alyx am in category DIAMOND buyers or as it's called. IN general, I have here the maximum level of achievement. AND me anyway thrown. The Result: DEFINITELY NOT RECOMMEND THIS SELLER AND GOODS, BECAUSE IT IS. STUPID КИИИИДААААЕЕЕЕТ. Further, think for yourself… up to you… or not to be. Good luck to all. All the best.|18 Nov 2018 10:27|||[]
N***h|RU|width:20%|Color: black 3 together|Ships From: China Logistics: ePacket|Connected, but play without dancing with tambourines unrealistic, instructions almost no vain waste of money.|10 Dec 2018 10:26|||[]
K***v|RU|width:40%|Color: black add Receiver|Ships From: China Logistics: J-NET|Home button sticks. Bolshenstvo games not support (PC)|02 Dec 2018 00:41|||[]
A***v|RU|width:20%|Color: black|Ships From: China Logistics: ePacket|Included USB adapreta. Laptop no pairing (win 10) Device does not work.|05 Dec 2018 10:26|||[]
I***v|RU|width:20%|Color: black 3 together|Ships From: China Logistics: J-NET|The Seller sent the wrong goods delivery service that I chose. THE resulting product is delayed and did not have time to his son's birth. Son upset, but the goods with a week late. AND the goods sent a little different, not the one that I chose.|02 Dec 2018 02:04|||[]
C***e|NL|width:40%|Color: black add Receiver|Ships From: China Logistics: AliExpress Standard Shipping|The operating instructions was in Chinese written with a Chinese link. Mail sent but no solution got. The controller does not work on my computer but called on my phone.|21 Nov 2018 05:43|||[]
N***n|RU|width:60%|Color: black 3 together|Ships From: China Logistics: ePacket|No manual description in English|05 Dec 2018 21:13|||[]
S***h|IN|width:60%|Color: black 3 together|Ships From: China Logistics: GATI|not working with android tv box H96 Pro Mini|20 Nov 2018 07:14|||[]
O***n|PT|width:60%|Color: white|Ships From: China Logistics: PostNL|Ordered three white, it's three black|29 Sep 2018 11:28|||[]
V***i|RU|width:60%|Color: black 3 together|Ships From: China Logistics: J-NET|2 ədəd one you bought normal işləmir|15 Nov 2018 03:25|||[]
AliExpress Shopper|KZ|width:20%|Color: black add Receiver|Ships From: China Logistics: 139 ECONOMIC Package|Not таботает for Xiaomi TV on two different devices try. The seller said does not know that not record a video recorded and the clear answer and not got now lying pair joysticks with nothing to do.|07 Oct 2018 23:44|||[]
AliExpress Shopper|IN|width:20%|Color: black 3 together|Ships From: China Logistics: GATI|faulty product supplied.No replacement no refund and no support by seller.Fraud people making money.Unable to upload video at site.|04 Dec 2018 20:45|Need link to upload video of connectivity.so that supplier get real picture what is happening.|04 Dec 2018 20:50|[]
A***a|BH|width:20%|Color: black add Receiver|Ships From: China Logistics: Singapore Post|getting connected to PC but the controls are opposite than the wired controller which i used b4...|06 Dec 2018 01:54|||[]
H***L|TR|width:20%|Color: black 3 together|Ships From: China Logistics: PostNL|Me not come. John Özcan lest someone göndermişsiniz me bilgilendirirmisiniz?|19 Nov 2018 05:17|||[]
I***v|RU|width:20%|Color: white 3 together|Ships From: China Logistics: ePacket|The goods have not arrived, money barely returned after 2 months|17 Oct 2018 09:26|||[]
S***v|RU|width:60%|Color: black add Holder|Ships From: China Logistics: CDEK|Unsteady mount for phone (((|21 Oct 2018 03:10|||[]
F***z|ES|width:40%|Color: black add Holder|Ships From: China Logistics: AliExpress Standard Shipping|The product arrived fast. Pero not working. I sent a message to the seller explaining that not working. Tested with three smartphones distinct and not working. Seller answer me asking me to do a video, it bounce up to YouTube and send you the link. I refuse. I Im not a youtuber for go doing videos. Have spent several days from my answer and not say anything more. The knob not working. Not I want the money, not I want another knob, just don't put in doubt my word.|17 Sep 2018 14:24|||[]
AliExpress Shopper|RU|width:20%|Color: black|Ships From: China Logistics: ePacket|Buy joystick for TV set-top box Xiaomi MI3, but соедениться and failed. Phones it find and connect, but after SECONDS 10 compound falls off, and so безконечно. Did all the instructions, revised heaps video in YouTube how to set up, but a miracle happened.|09 Nov 2018 07:18|||['https://ae01.alicdn.com/kf/UTB8GdrwD5aMiuJk43PTq6ySmXXaN.jpg', 'https://ae01.alicdn.com/kf/UTB8pvKwE9nEXKJk43Ubq6zLppXaR.jpg', 'https://ae01.alicdn.com/kf/UTB8cRGvkVPJXKJkSahVq6xyzFXab.jpg', 'https://ae01.alicdn.com/kf/UTB8fzyGEWrFXKJk43Ovq6ybnpXaP.jpg', 'https://ae01.alicdn.com/kf/UTB8Ulyrk9bIXKJkSaefq6yasXXa5.jpg']
R***v|RU|width:40%|Color: black add Receiver|Ships From: China Logistics: J-NET|Gamepad packaged in original packaging, but it was terribly dented the gamepad is not affected. Have it connected to the smartphone for Android, there everything works. TO PC for Windows 7 plug have failed-like drivers are installed, will light, but the Games it is not defined. Please help me in this seller, but he did track not said.|03 Sep 2018 23:52|||[]
B***h|IN|width:60%|Color: black 3 together|Ships From: China Logistics: GATI|It does not support for android mobile|31 Jul 2018 20:50|||[]
AliExpress Shopper|CA|width:20%|Color: black 3 together|Ships From: China Logistics: ePacket|doesn't work with Samsung S9. I bought this controller to play PUBG MOBILE game and this is not working with my phone wastage of money and time. I will never recommend this product to anyone|30 Nov 2018 15:29|||[]
A***v|RU|width:20%|Color: black add Holder|Ships From: China Logistics: J-NET|Goods arrived, but unfortunately failed. Not long after the dispute seller money back.|01 Sep 2018 08:24|||[]
L***a|RU|width:40%|Color: black 3 together|Ships From: China Logistics: CDEK|Came quickly, looks like it. Hooked Up, while some were used. Then got the battery. AND all-gamepad is not charging, not connected to anything. Flashing round button and everything is not responding, one-time some (|06 Sep 2018 06:26|||[]
AliExpress Shopper|RU|width:60%|Color: RECEIVER|Ships From: China Logistics: ePacket|Does not fit my series gempada|04 Oct 2018 06:29|||[]
R***a|CZ|width:60%|Color: black 3 together|Ships From: China Logistics: PostNL|I think i doesn´t work|27 Nov 2018 10:34|||[]
U***l|IN|width:60%|Color: black add Receiver|Ships From: China Logistics: GATI|Unable to use it with Android setup box|01 Sep 2018 19:43|||[]
AliExpress Shopper|HN|width:60%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Hard To connect with PC, incomplete instructions|25 Sep 2018 19:33|||[]
G***g|RU|width:60%|Color: black 3 together|Ships From: China Logistics: J-NET|I have a game on the phone do not play.|02 Oct 2018 03:52|||[]
J***e|US|width:40%|Color: black add Holder|Ships From: China Logistics: ePacket|cannot play mobile games on my phone. very disappointed|17 Jul 2018 17:38|||[]
R***r|TR|width:40%|Color: black 3 together|Ships From: China Logistics: PostNL|Product today noticed your order but accidentally delivery aldımı onayladım bi problem olurmu|14 Oct 2018 10:24|'S no one here yokmu came by mistake he check gave my product gelirmi|16 Oct 2018 23:07|[]
K***z|RU|width:20%|Color: black add Holder|Ships From: China Logistics: J-NET|Gamepad don`t conecting to phone and pc! Led indicates that the connection has been made, but the gamepad is not working! I'm not happy with this product!|27 Oct 2018 23:51|||[]
P***v|RU|width:20%|Color: black 3 together|Ships From: China Logistics: CDEK|Gamepad not synchronized with TV station.|27 Nov 2018 09:04|||['https://ae01.alicdn.com/kf/UTB8CZAHFyDEXKJk43Oqq6Az3XXaY.jpg', 'https://ae01.alicdn.com/kf/UTB8RDGvlFPJXKJkSahVq6xyzFXan.jpg']
AliExpress Shopper|UA|width:60%|Color: white 3 together|Ships From: China Logistics: DHL e-commerce|Seredinі yakiys rubbish.|03 Sep 2018 10:54|||[]
AliExpress Shopper|US|width:20%|Color: black add Holder|Ships From: China Logistics: AliExpress Standard Shipping|It manquait the small plug bluetooth :(|21 Nov 2018 12:04|||[]
C***n|RU|width:60%|Color: black add Receiver|Ships From: China Logistics: ePacket|games half see it|08 Jul 2018 04:13|sorry that you first занизил mark, game pad set up so as not understood. пришёл dinput me with it control, тоесть пс3 as, not видела games and many, it предлагало video pile emulators customize, so i and занизил score, everything just turned. xinput transfer to the, need геймпаде clamp on quarter 4 will light + start and select. 5/5 gamepad after all, подлиннее cord would like, but it can yusb any, помята box and slightly. only shortcomings is first does not sure what i gave track number grade 9/10 general store so|08 Jul 2018 22:43|[]
G***k|QA|width:20%|Color: black 3 together|Ships From: China Logistics: Singapore Post|Doesn't work|09 Dec 2018 08:10|||[]
D***a|BY|width:60%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package|Not very|29 Oct 2018 09:03|||[]
H***v|RU|width:60%|Color: black add Holder|Ships From: China Logistics: ePacket|I am not happy with a little|26 Aug 2018 02:51|||[]
AliExpress Shopper|RU|width:40%|Color: black add Receiver|Ships From: China Logistics: ePacket|bad work with PC|07 Dec 2018 23:53|||[]
AliExpress Shopper|TH|width:60%|Color: white add Holder|Ships From: China Logistics: Singapore Post|Hard to use with Android Phone|23 Oct 2018 07:37|||[]
B***w|BR|width:20%|Color: black|Ships From: China Logistics: AliExpress Standard Shipping|My product not arrived within|27 Sep 2018 10:45|The my product nen arrived|29 Sep 2018 06:20|[]
T***d|SA|width:20%|Color: black 3 together|Ships From: China Logistics: Sweden Post|The bad and not working|09 Sep 2018 10:10|||[]
A***i|IL|width:20%|Color: black add Holder|Ships From: China Logistics: PostNL|No running games|04 Nov 2018 15:25|||[]
AliExpress Shopper|RU|width:20%|Color: white add Holder|Ships From: China Logistics: J-NET|Full of garbage. Not working|03 Sep 2018 09:43|Shit|12 Sep 2018 02:14|[]
E***v|AZ|width:40%|Color: black 3 together|Ships From: China Logistics: PostNL|Jeans|14 Aug 2018 12:45|Jeans|14 Aug 2018 12:48|[]
